id,name,score1,score2
3419,Student_3419,81,67
3420,Student_3420,57,95
3421,Student_3421,74,72
3422,Student_3422,96,94
3423,Student_3423,98,65
3424,Student_3424,74,53
3425,Student_3425,91,54
3426,Student_3426,73,80
3427,Student_3427,53,58
3428,Student_3428,92,58
3429,Student_3429,84,58
3430,Student_3430,81,83
3431,Student_3431,79,100
3432,Student_3432,73,59
3433,Student_3433,92,60
3434,Student_3434,79,97
3435,Student_3435,71,53
3436,Student_3436,54,69
3437,Student_3437,85,91
3438,Student_3438,84,92
3439,Student_3439,92,90
3440,Student_3440,61,51
3441,Student_3441,68,72
3442,Student_3442,98,66
3443,Student_3443,56,56
3444,Student_3444,82,76
3445,Student_3445,70,58
3446,Student_3446,79,67
3447,Student_3447,71,63
3448,Student_3448,76,62
3449,Student_3449,53,62
3450,Student_3450,61,83
3451,Student_3451,78,61
3452,Student_3452,58,77
3453,Student_3453,82,81
3454,Student_3454,67,91
3455,Student_3455,55,65
3456,Student_3456,98,99
3457,Student_3457,96,88
3458,Student_3458,50,52
3459,Student_3459,100,51
3460,Student_3460,70,66
3461,Student_3461,59,79
3462,Student_3462,73,100
3463,Student_3463,99,90
3464,Student_3464,55,71
3465,Student_3465,73,91
3466,Student_3466,77,91
3467,Student_3467,57,67
3468,Student_3468,51,82
3469,Student_3469,81,95
3470,Student_3470,66,70
3471,Student_3471,62,85
3472,Student_3472,72,87
3473,Student_3473,65,99
3474,Student_3474,81,78
3475,Student_3475,91,64
3476,Student_3476,98,86
3477,Student_3477,55,99
3478,Student_3478,77,93
3479,Student_3479,90,63
3480,Student_3480,99,72
3481,Student_3481,78,53
3482,Student_3482,94,84
3483,Student_3483,66,81
3484,Student_3484,77,80
3485,Student_3485,81,74
3486,Student_3486,51,93
3487,Student_3487,99,55
3488,Student_3488,95,54
3489,Student_3489,83,55
3490,Student_3490,100,70
3491,Student_3491,64,78
3492,Student_3492,61,65
3493,Student_3493,72,63
3494,Student_3494,83,89
3495,Student_3495,76,68
3496,Student_3496,79,88
3497,Student_3497,55,73
3498,Student_3498,99,53
3499,Student_3499,72,57
3500,Student_3500,91,76
3501,Student_3501,58,65
3502,Student_3502,64,87
3503,Student_3503,51,55
3504,Student_3504,55,93
3505,Student_3505,60,63
3506,Student_3506,57,52
3507,Student_3507,74,73
3508,Student_3508,85,63
3509,Student_3509,65,63
3510,Student_3510,99,90
3511,Student_3511,64,69
3512,Student_3512,66,58
3513,Student_3513,93,76
3514,Student_3514,56,84
3515,Student_3515,97,98
3516,Student_3516,75,50
3517,Student_3517,65,81
3518,Student_3518,57,95
3519,Student_3519,80,91
3520,Student_3520,64,79
3521,Student_3521,76,55
3522,Student_3522,82,55
3523,Student_3523,72,62
3524,Student_3524,88,62
3525,Student_3525,57,90
3526,Student_3526,80,86
3527,Student_3527,87,80
3528,Student_3528,92,82
3529,Student_3529,75,74
3530,Student_3530,98,90
3531,Student_3531,73,81
3532,Student_3532,57,100
3533,Student_3533,84,50
3534,Student_3534,67,96
3535,Student_3535,70,90
3536,Student_3536,62,65
3537,Student_3537,54,72
3538,Student_3538,65,96
3539,Student_3539,81,92
3540,Student_3540,57,76
3541,Student_3541,98,50
3542,Student_3542,95,53
3543,Student_3543,69,85
3544,Student_3544,52,89
3545,Student_3545,67,91
3546,Student_3546,76,57
3547,Student_3547,80,74
3548,Student_3548,92,84
3549,Student_3549,59,96
3550,Student_3550,51,64
3551,Student_3551,94,64
3552,Student_3552,72,73
3553,Student_3553,95,77
3554,Student_3554,92,54
3555,Student_3555,68,50
3556,Student_3556,93,76
3557,Student_3557,88,73
3558,Student_3558,92,69
3559,Student_3559,99,78
3560,Student_3560,65,59
3561,Student_3561,85,78
3562,Student_3562,50,72
3563,Student_3563,92,99
3564,Student_3564,87,81
3565,Student_3565,62,88
3566,Student_3566,57,89
3567,Student_3567,57,99
3568,Student_3568,51,82
3569,Student_3569,50,79
3570,Student_3570,52,84
3571,Student_3571,82,94
3572,Student_3572,73,61
3573,Student_3573,95,59
3574,Student_3574,52,99
3575,Student_3575,50,84
3576,Student_3576,62,52
3577,Student_3577,86,99
3578,Student_3578,58,78
3579,Student_3579,57,82
3580,Student_3580,50,66
3581,Student_3581,75,55
3582,Student_3582,78,76
3583,Student_3583,57,90
3584,Student_3584,57,85
3585,Student_3585,55,85
3586,Student_3586,63,60
3587,Student_3587,67,67
3588,Student_3588,66,75
3589,Student_3589,54,79
3590,Student_3590,51,67
3591,Student_3591,73,51
3592,Student_3592,52,83
3593,Student_3593,84,57
3594,Student_3594,91,67
3595,Student_3595,78,96
3596,Student_3596,85,87
3597,Student_3597,84,57
3598,Student_3598,69,91
3599,Student_3599,98,77
3600,Student_3600,91,72
3601,Student_3601,58,83
3602,Student_3602,100,65
3603,Student_3603,83,68
3604,Student_3604,69,97
3605,Student_3605,85,80
3606,Student_3606,57,96
3607,Student_3607,87,54
3608,Student_3608,56,68
3609,Student_3609,68,62
3610,Student_3610,77,51
3611,Student_3611,71,74
3612,Student_3612,100,51
3613,Student_3613,68,72
3614,Student_3614,58,50
3615,Student_3615,53,76
3616,Student_3616,70,59
3617,Student_3617,74,55
3618,Student_3618,62,62
3619,Student_3619,57,88
3620,Student_3620,73,74
3621,Student_3621,58,98
3622,Student_3622,56,79
3623,Student_3623,80,63
3624,Student_3624,99,53
3625,Student_3625,85,57
3626,Student_3626,64,88
3627,Student_3627,62,91
3628,Student_3628,89,78
3629,Student_3629,74,55
3630,Student_3630,95,91
3631,Student_3631,78,74
3632,Student_3632,66,72
3633,Student_3633,84,61
3634,Student_3634,57,97
3635,Student_3635,58,66
3636,Student_3636,58,74
3637,Student_3637,98,97
3638,Student_3638,63,76
3639,Student_3639,67,97
3640,Student_3640,54,89
3641,Student_3641,66,100
3642,Student_3642,92,74
3643,Student_3643,61,92
3644,Student_3644,89,80
3645,Student_3645,96,93
3646,Student_3646,95,52
3647,Student_3647,92,70
3648,Student_3648,52,70
3649,Student_3649,90,69
3650,Student_3650,53,58
3651,Student_3651,69,63
3652,Student_3652,93,73
3653,Student_3653,56,67
3654,Student_3654,64,84
3655,Student_3655,74,88
3656,Student_3656,65,94
3657,Student_3657,97,56
3658,Student_3658,61,86
3659,Student_3659,69,91
3660,Student_3660,84,55
3661,Student_3661,70,73
3662,Student_3662,90,55
3663,Student_3663,92,66
3664,Student_3664,60,90
3665,Student_3665,82,76
3666,Student_3666,95,68
3667,Student_3667,61,71
3668,Student_3668,51,60
3669,Student_3669,75,66
3670,Student_3670,50,59
3671,Student_3671,99,75
3672,Student_3672,82,70
3673,Student_3673,86,71
3674,Student_3674,51,54
3675,Student_3675,72,81
3676,Student_3676,79,73
3677,Student_3677,50,50
3678,Student_3678,74,98
3679,Student_3679,99,63
3680,Student_3680,61,91
3681,Student_3681,88,92
3682,Student_3682,89,86
3683,Student_3683,60,66
3684,Student_3684,69,82
3685,Student_3685,96,65
3686,Student_3686,58,97
3687,Student_3687,75,78
3688,Student_3688,91,77
3689,Student_3689,88,55
3690,Student_3690,82,91
3691,Student_3691,66,51
3692,Student_3692,53,69
3693,Student_3693,83,98
3694,Student_3694,72,77
3695,Student_3695,54,68
3696,Student_3696,60,99
3697,Student_3697,76,61
3698,Student_3698,53,87
3699,Student_3699,63,86
3700,Student_3700,63,87
3701,Student_3701,67,71
3702,Student_3702,92,60
3703,Student_3703,91,66
3704,Student_3704,75,95
3705,Student_3705,83,51
3706,Student_3706,83,76
3707,Student_3707,98,59
3708,Student_3708,62,75
3709,Student_3709,77,100
3710,Student_3710,89,78
3711,Student_3711,52,53
3712,Student_3712,84,54
3713,Student_3713,61,57
3714,Student_3714,83,64
3715,Student_3715,51,56
3716,Student_3716,70,69
3717,Student_3717,86,56
3718,Student_3718,94,78
3719,Student_3719,88,84
3720,Student_3720,84,73
3721,Student_3721,73,58
3722,Student_3722,100,64
3723,Student_3723,55,69
3724,Student_3724,92,92
3725,Student_3725,61,50
3726,Student_3726,59,53
3727,Student_3727,57,100
3728,Student_3728,89,60
3729,Student_3729,83,80
3730,Student_3730,88,96
3731,Student_3731,71,100
3732,Student_3732,79,83
3733,Student_3733,89,63
3734,Student_3734,77,100
3735,Student_3735,81,86
3736,Student_3736,62,69
3737,Student_3737,79,56
3738,Student_3738,74,65
3739,Student_3739,92,68
3740,Student_3740,74,68
3741,Student_3741,62,98
3742,Student_3742,60,71
3743,Student_3743,58,82
3744,Student_3744,88,67
3745,Student_3745,92,57
3746,Student_3746,73,73
3747,Student_3747,95,78
3748,Student_3748,79,51
3749,Student_3749,83,62
3750,Student_3750,51,60
3751,Student_3751,68,57
3752,Student_3752,54,68
3753,Student_3753,77,89
3754,Student_3754,80,85
3755,Student_3755,94,61
3756,Student_3756,68,86
3757,Student_3757,58,89
3758,Student_3758,93,85
3759,Student_3759,57,78
3760,Student_3760,90,95
3761,Student_3761,54,54
3762,Student_3762,84,59
3763,Student_3763,59,99
3764,Student_3764,76,51
3765,Student_3765,79,63
3766,Student_3766,64,74
3767,Student_3767,70,95
3768,Student_3768,100,84
3769,Student_3769,50,57
3770,Student_3770,99,52
3771,Student_3771,78,99
3772,Student_3772,87,51
3773,Student_3773,61,83
3774,Student_3774,76,70
3775,Student_3775,98,65
3776,Student_3776,95,72
3777,Student_3777,55,79
3778,Student_3778,86,74
3779,Student_3779,59,79
3780,Student_3780,50,83
3781,Student_3781,92,53
3782,Student_3782,62,64
3783,Student_3783,51,68
3784,Student_3784,74,73
3785,Student_3785,92,97
3786,Student_3786,60,87
3787,Student_3787,56,74
3788,Student_3788,75,86
3789,Student_3789,71,99
3790,Student_3790,62,60
3791,Student_3791,58,69
3792,Student_3792,99,65
3793,Student_3793,60,55
3794,Student_3794,84,99
3795,Student_3795,65,54
3796,Student_3796,66,62
3797,Student_3797,64,66
3798,Student_3798,68,60
3799,Student_3799,78,91
3800,Student_3800,83,55
3801,Student_3801,90,73
3802,Student_3802,88,60
3803,Student_3803,62,98
3804,Student_3804,67,64
3805,Student_3805,75,89
3806,Student_3806,51,88
3807,Student_3807,82,95
3808,Student_3808,90,95
3809,Student_3809,88,73
3810,Student_3810,69,73
3811,Student_3811,87,93
3812,Student_3812,58,64
3813,Student_3813,50,69
3814,Student_3814,67,75
3815,Student_3815,68,83
3816,Student_3816,63,73
3817,Student_3817,76,59
3818,Student_3818,85,64
3819,Student_3819,60,91
3820,Student_3820,92,72
3821,Student_3821,88,96
3822,Student_3822,95,95
3823,Student_3823,64,76
3824,Student_3824,76,59
3825,Student_3825,55,84
3826,Student_3826,51,91
3827,Student_3827,84,96
3828,Student_3828,54,69
3829,Student_3829,78,70
3830,Student_3830,94,62
3831,Student_3831,70,98
3832,Student_3832,70,51
3833,Student_3833,68,62
3834,Student_3834,82,51
3835,Student_3835,90,51
3836,Student_3836,73,53
3837,Student_3837,74,88
3838,Student_3838,51,54
3839,Student_3839,66,52
3840,Student_3840,55,71
3841,Student_3841,85,78
3842,Student_3842,98,88
3843,Student_3843,68,87
3844,Student_3844,82,95
3845,Student_3845,88,59
3846,Student_3846,65,71
3847,Student_3847,96,71
3848,Student_3848,69,63
3849,Student_3849,72,87
3850,Student_3850,54,70
3851,Student_3851,51,83
3852,Student_3852,75,63
3853,Student_3853,97,86
3854,Student_3854,91,89
3855,Student_3855,56,76
3856,Student_3856,86,55
3857,Student_3857,67,98
3858,Student_3858,63,87
3859,Student_3859,59,85
3860,Student_3860,56,67
3861,Student_3861,82,79
3862,Student_3862,72,61
3863,Student_3863,92,66
3864,Student_3864,96,52
3865,Student_3865,53,60
3866,Student_3866,51,92
3867,Student_3867,100,99
3868,Student_3868,79,84
3869,Student_3869,57,81
3870,Student_3870,100,85
3871,Student_3871,68,59
3872,Student_3872,67,53
3873,Student_3873,90,53
3874,Student_3874,98,75
3875,Student_3875,54,53
3876,Student_3876,86,67
3877,Student_3877,91,58
3878,Student_3878,50,95
3879,Student_3879,84,71
3880,Student_3880,73,82
3881,Student_3881,81,100
3882,Student_3882,53,63
3883,Student_3883,82,59
3884,Student_3884,69,99
3885,Student_3885,100,60
3886,Student_3886,84,91
3887,Student_3887,79,52
3888,Student_3888,69,65
3889,Student_3889,83,65
3890,Student_3890,59,75
3891,Student_3891,63,96
3892,Student_3892,69,66
3893,Student_3893,76,89
3894,Student_3894,87,68
3895,Student_3895,84,90
3896,Student_3896,73,90
3897,Student_3897,89,56
3898,Student_3898,79,94
3899,Student_3899,99,61
3900,Student_3900,80,69
3901,Student_3901,62,95
3902,Student_3902,71,97
3903,Student_3903,68,71
3904,Student_3904,96,74
3905,Student_3905,98,91
3906,Student_3906,88,79
3907,Student_3907,51,67
3908,Student_3908,84,99
3909,Student_3909,78,72
3910,Student_3910,94,56
3911,Student_3911,62,65
3912,Student_3912,80,87
3913,Student_3913,62,77
3914,Student_3914,90,91
3915,Student_3915,51,68
3916,Student_3916,58,58
3917,Student_3917,71,95
3918,Student_3918,79,75
3919,Student_3919,68,72
3920,Student_3920,75,52
3921,Student_3921,98,68
3922,Student_3922,59,60
3923,Student_3923,76,92
3924,Student_3924,91,95
3925,Student_3925,81,65
3926,Student_3926,80,87
3927,Student_3927,70,55
3928,Student_3928,58,79
3929,Student_3929,63,80
3930,Student_3930,78,96
3931,Student_3931,88,91
3932,Student_3932,72,65
3933,Student_3933,66,65
3934,Student_3934,86,91
3935,Student_3935,59,91
3936,Student_3936,100,91
3937,Student_3937,94,65
3938,Student_3938,69,50
3939,Student_3939,73,93
3940,Student_3940,99,84
3941,Student_3941,56,59
3942,Student_3942,65,62
3943,Student_3943,56,51
3944,Student_3944,67,72
3945,Student_3945,76,78
3946,Student_3946,57,91
3947,Student_3947,84,54
3948,Student_3948,99,90
3949,Student_3949,90,53
3950,Student_3950,87,91
3951,Student_3951,80,97
3952,Student_3952,82,99
3953,Student_3953,52,60
3954,Student_3954,56,94
3955,Student_3955,65,58
3956,Student_3956,50,99
3957,Student_3957,62,81
3958,Student_3958,67,93
3959,Student_3959,70,91
3960,Student_3960,51,84
3961,Student_3961,55,50
3962,Student_3962,98,52
3963,Student_3963,89,66
3964,Student_3964,94,96
3965,Student_3965,79,83
3966,Student_3966,54,77
3967,Student_3967,65,100
3968,Student_3968,69,51
3969,Student_3969,80,80
3970,Student_3970,86,94
3971,Student_3971,75,61
3972,Student_3972,59,75
3973,Student_3973,66,89
3974,Student_3974,66,85
3975,Student_3975,98,64
3976,Student_3976,90,75
3977,Student_3977,85,99
3978,Student_3978,50,92
3979,Student_3979,76,75
3980,Student_3980,83,65
3981,Student_3981,84,78
3982,Student_3982,94,79
3983,Student_3983,66,61
3984,Student_3984,59,94
3985,Student_3985,76,74
3986,Student_3986,99,66
3987,Student_3987,72,79
3988,Student_3988,76,73
3989,Student_3989,99,71
3990,Student_3990,66,57
3991,Student_3991,70,62
3992,Student_3992,91,85
3993,Student_3993,84,53
3994,Student_3994,81,62
3995,Student_3995,77,83
3996,Student_3996,73,73
3997,Student_3997,94,78
3998,Student_3998,51,51
3999,Student_3999,91,90
4000,Student_4000,55,76
4001,Student_4001,77,99
4002,Student_4002,50,96
4003,Student_4003,92,99
4004,Student_4004,77,91
4005,Student_4005,94,50
4006,Student_4006,52,98
4007,Student_4007,75,86
4008,Student_4008,66,52
4009,Student_4009,65,55
4010,Student_4010,75,85
4011,Student_4011,81,57
4012,Student_4012,50,76
4013,Student_4013,55,88
4014,Student_4014,87,61
4015,Student_4015,54,58
4016,Student_4016,100,66
4017,Student_4017,84,56
4018,Student_4018,94,79
4019,Student_4019,68,59
4020,Student_4020,84,80
4021,Student_4021,88,58
4022,Student_4022,77,77
4023,Student_4023,52,88
4024,Student_4024,60,84
4025,Student_4025,94,76
4026,Student_4026,65,56
4027,Student_4027,67,99
4028,Student_4028,63,70
4029,Student_4029,98,68
4030,Student_4030,81,51
4031,Student_4031,89,68
4032,Student_4032,75,83
4033,Student_4033,91,82
4034,Student_4034,88,53
4035,Student_4035,98,100
4036,Student_4036,86,73
4037,Student_4037,79,58
4038,Student_4038,58,87
4039,Student_4039,52,82
4040,Student_4040,80,93
4041,Student_4041,56,58
4042,Student_4042,70,79
4043,Student_4043,52,98
4044,Student_4044,100,76
4045,Student_4045,52,92
4046,Student_4046,52,67
4047,Student_4047,81,87
4048,Student_4048,88,76
4049,Student_4049,53,94
4050,Student_4050,53,57
4051,Student_4051,77,82
4052,Student_4052,83,75
4053,Student_4053,84,92
4054,Student_4054,67,65
4055,Student_4055,88,61
4056,Student_4056,81,68
4057,Student_4057,64,55
4058,Student_4058,93,100
4059,Student_4059,51,97
4060,Student_4060,56,83
4061,Student_4061,54,100
4062,Student_4062,79,87
4063,Student_4063,70,80
4064,Student_4064,59,78
4065,Student_4065,63,64
4066,Student_4066,77,50
4067,Student_4067,61,73
4068,Student_4068,99,93
4069,Student_4069,57,81
4070,Student_4070,83,86
4071,Student_4071,66,97
4072,Student_4072,93,52
4073,Student_4073,90,78
4074,Student_4074,78,70
4075,Student_4075,64,100
4076,Student_4076,79,70
4077,Student_4077,73,74
4078,Student_4078,91,99
4079,Student_4079,68,70
4080,Student_4080,69,62
4081,Student_4081,96,52
4082,Student_4082,87,56
4083,Student_4083,77,52
4084,Student_4084,97,77
4085,Student_4085,67,68
4086,Student_4086,84,55
4087,Student_4087,64,63
4088,Student_4088,89,65
4089,Student_4089,95,94
4090,Student_4090,75,97
4091,Student_4091,89,83
4092,Student_4092,51,74
4093,Student_4093,78,75
4094,Student_4094,71,84
4095,Student_4095,77,54
4096,Student_4096,67,56
4097,Student_4097,59,95
4098,Student_4098,81,71
4099,Student_4099,56,61
4100,Student_4100,58,55
4101,Student_4101,79,63
4102,Student_4102,67,51
4103,Student_4103,77,95
4104,Student_4104,94,84
4105,Student_4105,88,84
4106,Student_4106,50,50
4107,Student_4107,90,80
4108,Student_4108,65,69
4109,Student_4109,58,52
4110,Student_4110,100,50
4111,Student_4111,56,53
4112,Student_4112,66,68
4113,Student_4113,73,84
4114,Student_4114,67,76
4115,Student_4115,92,57
4116,Student_4116,66,62
4117,Student_4117,55,66
4118,Student_4118,98,74
4119,Student_4119,69,56
4120,Student_4120,74,50
4121,Student_4121,81,61
4122,Student_4122,81,67
4123,Student_4123,70,71
4124,Student_4124,98,77
4125,Student_4125,89,91
4126,Student_4126,54,79
4127,Student_4127,82,54
4128,Student_4128,85,53
4129,Student_4129,79,54
4130,Student_4130,88,56
4131,Student_4131,52,52
4132,Student_4132,86,100
4133,Student_4133,78,64
4134,Student_4134,60,51
4135,Student_4135,80,82
4136,Student_4136,91,69
4137,Student_4137,80,55
4138,Student_4138,58,92
4139,Student_4139,86,69
4140,Student_4140,58,77
4141,Student_4141,62,53
4142,Student_4142,91,73
4143,Student_4143,60,93
4144,Student_4144,76,66
4145,Student_4145,68,63
4146,Student_4146,58,95
4147,Student_4147,65,84
4148,Student_4148,70,55
4149,Student_4149,73,99
4150,Student_4150,96,73
4151,Student_4151,89,75
4152,Student_4152,65,58
4153,Student_4153,86,50
4154,Student_4154,57,81
4155,Student_4155,82,50
4156,Student_4156,88,65
4157,Student_4157,87,57
4158,Student_4158,69,69
4159,Student_4159,76,73
4160,Student_4160,85,80
4161,Student_4161,84,73
4162,Student_4162,52,80
4163,Student_4163,87,83
4164,Student_4164,76,51
4165,Student_4165,76,62
4166,Student_4166,61,96
4167,Student_4167,92,84
4168,Student_4168,75,70
4169,Student_4169,78,50
4170,Student_4170,56,66
4171,Student_4171,67,83
4172,Student_4172,64,62
4173,Student_4173,70,73
4174,Student_4174,55,57
4175,Student_4175,93,89
4176,Student_4176,77,69
4177,Student_4177,73,69
4178,Student_4178,61,95
4179,Student_4179,68,94
4180,Student_4180,76,62
4181,Student_4181,74,75
4182,Student_4182,98,76
4183,Student_4183,92,76
4184,Student_4184,78,81
4185,Student_4185,91,88
4186,Student_4186,60,98
4187,Student_4187,79,90
4188,Student_4188,79,60
4189,Student_4189,100,56
4190,Student_4190,77,83
4191,Student_4191,63,62
4192,Student_4192,65,50
4193,Student_4193,51,51
4194,Student_4194,91,64
4195,Student_4195,100,95
4196,Student_4196,94,53
4197,Student_4197,66,70
4198,Student_4198,94,51
4199,Student_4199,67,56
4200,Student_4200,73,81
4201,Student_4201,83,76
4202,Student_4202,80,96
4203,Student_4203,55,98
4204,Student_4204,74,74
4205,Student_4205,91,87
4206,Student_4206,58,56
4207,Student_4207,68,90
4208,Student_4208,64,69
4209,Student_4209,96,77
4210,Student_4210,57,91
4211,Student_4211,65,76
4212,Student_4212,51,51
4213,Student_4213,71,86
4214,Student_4214,73,72
